.96,176.6968,24.26147
.97,162.735,24.49036
.98,153.1219,19.83643
.99,152.7405,8.621216
1,136.1847,-5.0354
1.01,113.7543,-17.47131
1.02,82.77893,-25.93994
1.03,48.75183,-30.97534
1.04,24.79553,-34.71375
1.05,12.35962,-32.42493
1.06,11.52039,-31.20422
1.07,24.87183,-27.61841
1.08,50.27771,-22.27783
1.09,73.0896,-11.21521
1.1,103.6072,2.441406
1.11,106.5826,14.11438
1.12,89.4928,20.44678
1.13,55.92346,24.10889
1.14,30.97534,25.63477
1.15,13.27515,25.2533
1.16,3.28064,27.31323
1.17,-16.02173,26.85547
1.18,-40.74097,18.9209
1.19,-54.77905,7.324219
1.2,-36.16333,-8.773804
1.21,5.41687,-23.19336
1.22,46.84448,-34.0271
1.23,69.50378,-38.98621
1.24,72.78442,-43.02979
1.25,55.54199,-43.56384
1.26,20.90454,-40.20691
1.27,-5.493164,-35.55298
1.28,-25.78735,-24.10889
1.29,-36.08704,-8.773804
1.3,-40.89355,6.866455
1.31,-41.96167,23.26965
1.32,-41.5802,34.63745
1.33,-53.93982,40.05432
1.34,-52.71912,40.96985
1.35,-43.18237,41.04614
1.36,-26.474,37.23145
1.37,-12.96997,28.9917
1.38,-6.866455,14.11438
1.39,-14.11438,-2.670288
1.4,-28.68652,-14.57214
1.41,-41.19873,-17.77649
1.42,-51.95618,-20.90454
1.43,-58.82263,-24.10889
1.44,-53.40576,-28.68652
1.45,-42.26685,-28.83911
1.46,-41.80908,-28.53394
1.47,-66.45203,-22.12524
1.48,-121.0785,-12.35962
1.49,-199.8901,2.746582
1.5,-281.9824,14.87732
1.51,-367.6605,21.4386
1.52,-422.7448,22.35413
1.53,-434.3414,20.75195
1.54,-397.4152,20.29419
1.55,-334.7778,21.59119
1.56,-263.2904,20.59937
1.57,-187.3016,16.4032
1.58,-115.2039,13.04626
1.59,-44.63196,9.536743
1.6,-14.57214,4.043579
1.61,-52.41394,-4.577637
1.62,-143.8141,-13.42773
1.63,-266.1896,-22.50671
1.64,-410.8429,-28.30505
1.65,-535.1257,-29.37317
1.66,-598.7549,-25.2533
1.67,-582.1228,-11.97815
1.68,-459.671,5.79834
1.69,-260.6201,19.37866
1.7,-67.52014,27.23694
1.71,76.37024,29.52576
1.72,160.5225,30.05981
1.73,152.7405,30.13611
1.74,41.50391,31.20422
1.75,-100.2502,37.61292
1.76,-245.5902,39.74915
1.77,-324.8596,35.40039
1.78,-358.2764,23.49854
1.79,-354.3091,9.231567
1.8,-353.3936,-5.569458
1.81,-327.0721,-18.38684
1.82,-240.4785,-30.13611
1.83,-149.765,-41.19873
1.84,-47.53113,-45.24231
1.85,37.53662,-43.86902
1.86,71.18225,-33.87451
1.87,21.28601,-15.56396
1.88,-96.35925,3.204346
1.89,-225.9827,13.12256
1.9,-337.677,18.31055
1.91,-394.6686,17.92908
1.92,-403.7476,15.33508
1.93,-380.3253,19.76013
1.94,-308.3801,29.37317
1.95,-197.8302,39.52026
1.96,-84.68628,42.41943
1.97,-2.212524,36.5448
1.98,22.35413,24.33777
1.99,-11.59668,13.12256
2,-70.87708,-.9155273
2.01,-117.3401,-13.8092
2.02,-132.0648,-25.48218
2.03,-133.2855,-32.88269
2.04,-114.5935,-31.5094
2.05,-101.0895,-23.19336
2.06,-100.0977,-15.86914
2.07,-114.7461,-8.544922
2.08,-136.261,-1.525879
2.09,-137.4817,2.89917
2.1,-120.0104,3.204346
2.11,-94.29932,4.043579
2.12,-76.67542,15.41138
2.13,-57.67822,28.68652
2.14,-31.81458,37.91809
2.15,-2.441406,39.13879
2.16,20.98083,35.17151
2.17,31.05164,24.94812
2.18,13.8855,8.773804
2.19,-36.16333,-9.536743
2.2,-102.7679,-27.6947
2.21,-164.7186,-43.18237
2.22,-179.9774,-47.07336
2.23,-148.0865,-44.70825
2.24,-75.45471,-38.60474
2.25,5.645752,-29.22058
2.26,80.10864,-18.00537
2.27,121.8414,-6.256104
2.28,140.5334,1.296997
2.29,127.7161,5.722046
2.3,82.55005,14.11438
2.31,16.4032,25.48218
2.32,-41.96167,35.78186
2.33,-81.8634,40.66467
2.34,-113.8306,40.96985
2.35,-132.2937,35.85815
2.36,-127.8687,23.04077
2.37,-102.8442,6.103516
2.38,-53.02429,-11.59668
2.39,11.97815,-25.32959
2.4,71.7926,-30.36499
2.41,97.73254,-27.38953
2.42,105.6671,-22.6593
2.43,100.708,-20.1416
2.44,78.88794,-21.66748
2.45,50.354,-21.82007
2.46,26.39771,-18.46313
2.47,-.3814697,-16.17432
2.48,-29.75464,-10.98633
2.49,-56.61011,-2.822876
2.5,-72.40295,9.155273
2.51,-51.87988,23.11707
2.52,13.73291,34.94263
2.53,136.8713,40.74097
2.54,256.8054,39.44397
2.55,306.5491,30.67017
2.56,276.8707,18.15796
2.57,183.2581,3.509521
2.58,68.13049,-14.57214
2.59,-13.42773,-30.82275
2.6,-32.27234,-39.52026
2.61,-16.78467,-42.64832
2.62,13.04626,-44.40308
2.63,52.18506,-43.41125
2.64,101.2421,-38.37585
2.65,196.4569,-28.22876
2.66,331.3446,-12.20703
2.67,464.9353,3.585815
2.68,548.5535,19.68384
2.69,516.3574,32.8064
2.7,392.3035,40.43579
2.71,229.7974,39.82544
2.72,59.81445,30.67017
2.73,-23.72742,15.86914
2.74,-17.85278,-.8392334
2.75,72.55554,-16.70837
2.76,262.3749,-28.53394
2.77,481.72,-35.85815
2.78,658.5693,-39.21509
2.79,740.7379,-41.19873
2.8,730.7434,-38.68103
2.81,679.0924,-33.18787
2.82,596.6949,-25.86365
2.83,498.8098,-17.16614
2.84,392.0746,-8.087158
2.85,281.8298,.8392334
2.86,194.931,7.476807
2.87,167.3126,20.90454
2.88,196.9147,32.27234
2.89,272.9797,38.90991
2.9,369.873,38.52844
2.91,431.4423,31.58569
2.92,433.5022,19.76013
2.93,371.7041,4.425049
2.94,274.2004,-10.45227
2.95,172.8821,-21.51489
2.96,71.10596,-26.62659
2.97,6.713867,-25.63477
2.98,-17.08984,-19.60754
2.99,-6.103516,-14.19067
3,19.83643,-9.307861
3.01,55.54199,-2.059937
3.02,81.63452,6.408691
3.03,87.96692,12.5885
3.04,87.35657,16.02173
3.05,93.99414,21.13342
3.06,104.5227,24.87183
3.07,108.2611,22.7356
3.08,102.4628,15.41138
3.09,75.30212,7.93457
3.1,55.4657,1.754761
3.11,32.7301,-4.272461
3.12,13.96179,-8.773804
3.13,-4.425049,-14.87732
3.14,-20.29419,-21.51489
3.15,-13.65662,-21.59119
3.16,6.637573,-17.85278
3.17,29.75464,-19.83643
3.18,56.6864,-20.37048
3.19,85.06775,-17.16614
3.2,97.80884,-10.45227
3.21,90.33203,-2.13623
3.22,61.64551,5.340576
3.23,26.55029,13.50403
3.24,13.42773,23.11707
3.25,22.35413,25.71106
3.26,41.88538,21.97266
3.27,46.69189,15.1825
3.28,42.41943,6.942749
3.29,21.97266,-1.449585
3.3,6.484985,-9.536743
3.31,-1.220703,-16.3269
3.32,.9918213,-24.03259
3.33,11.82556,-25.48218
3.34,24.49036,-23.34595
3.35,27.08435,-21.66748
3.36,25.10071,-18.00537
3.37,27.16064,-13.58032
3.38,26.01624,-9.994507
3.39,23.11707,-2.975464
3.4,18.15796,3.890991
3.41,6.866455,14.80103
3.42,-9.307861,24.18518
3.43,-20.06531,26.85547
3.44,-24.87183,25.40588
3.45,-20.2179,21.4386
3.46,-6.484985,11.21521
3.47,6.790161,1.754761
3.48,9.231567,-8.31604
3.49,-9.841919,-18.08167
3.5,-43.86902,-16.4032
3.51,-59.58557,-11.59668
3.52,-41.50391,-5.264282
3.53,-13.73291,.1525879
3.54,10.52856,4.043579
3.55,9.155273,5.0354
3.56,-16.09802,5.79834
3.57,-40.66467,1.449585
3.58,-61.87439,2.441406
3.59,-68.89343,.9155273
3.6,-84.60999,-3.814697
3.61,-121.46,-9.078979
3.62,-167.3126,-13.19885
3.63,-194.931,-15.41138
3.64,-185.6232,-14.57214
3.65,-129.6234,-14.72473
3.66,-56.38123,-9.841919
3.67,-6.942749,-5.645752
3.68,16.55579,4.959106
3.69,2.13623,14.11438
3.7,-65.46021,16.3269
3.71,-169.22,15.1825
3.72,-262.5275,13.12256
3.73,-363.9221,10.37598
3.74,-428.2379,5.569458
3.75,-447.998,3.738403
3.76,-419.7693,3.28064
3.77,-346.1456,1.296997
3.78,-210.2661,-1.907349
3.79,-47.22595,-7.476807
3.8,78.27759,-13.73291
3.81,130.0812,-19.60754
3.82,120.3156,-23.19336
3.83,22.81189,-22.7356
3.84,-126.8005,-19.07349
3.85,-282.5165,-16.4032
3.86,-409.6222,-7.781982
3.87,-467.9108,3.28064
3.88,-479.0497,10.0708
3.89,-450.6683,14.80103
3.9,-401.4587,19.76013
3.91,-326.1566,19.91272
3.92,-216.9037,24.94812
3.93,-70.11414,29.52576
3.94,76.828,36.16333
3.95,170.2881,40.2832
3.96,167.0837,40.2832
3.97,78.73535,32.50122
3.98,-82.70264,20.06531
3.99,-245.6665,6.713867
4,-357.9712,-10.14709
4.01,-385.8185,-26.09253
4.02,-358.6578,-38.07068
4.03,-295.105,-46.69189
4.04,-227.9663,-52.8717
4.05,-166.7023,-49.97253
4.06,-123.3673,-39.13879
4.07,-96.89331,-23.57483
4.08,-83.54187,-7.019043
4.09,-78.27759,8.69751
4.1,-91.55273,18.76831
4.11,-144.1956,31.35681
4.12,-239.3341,39.59656
4.13,-302.2766,45.92896
4.14,-315.6281,44.78455
4.15,-286.3312,41.27502
4.16,-212.326,35.85815
4.17,-144.2719,30.59387
4.18,-99.18213,25.40588
4.19,-82.85522,15.86914
4.2,-98.64807,2.593994
4.21,-134.964,-13.35144
4.22,-165.6342,-26.39771
4.23,-193.3289,-34.10339
4.24,-208.8165,-34.56116
4.25,-202.3315,-34.86633
4.26,-179.0619,-34.63745
4.27,-122.1466,-31.96716
4.28,-45.24231,-28.38135
4.29,31.28052,-16.70837
4.3,83.08411,-3.433228
4.31,91.70532,10.60486
4.32,63.40027,20.59937
4.33,4.043579,27.61841
4.34,-73.85254,31.81458
4.35,-147.0947,34.63745
4.36,-193.1,38.90991
4.37,-204.6204,40.96985
4.38,-179.3671,39.0625
4.39,-121.7651,29.75464
4.4,-38.90991,15.1825
4.41,50.27771,5.187988
4.42,126.8005,-3.967285
4.43,169.0674,-14.11438
4.44,147.934,-22.27783
4.45,72.55554,-30.44128
4.46,-30.74646,-40.2832
4.47,-123.3673,-50.96436
4.48,-187.6068,-49.81995
4.49,-213.1653,-39.52026
4.5,-196.7621,-21.13342
4.51,-151.2909,-2.059937
4.52,-98.3429,15.25879
4.53,-49.43848,27.84729
4.54,-3.051758,37.23145
4.55,30.89905,41.35132
4.56,50.04883,40.96985
4.57,63.24768,36.23962
4.58,62.25586,27.23694
4.59,48.29407,15.56396
4.6,18.00537,6.17981
4.61,-35.09521,-4.959106
4.62,-86.9751,-18.23425
4.63,-129.1656,-27.23694
4.64,-142.0593,-31.12793
4.65,-119.7052,-37.00256
4.66,-70.95337,-39.52026
4.67,-8.773804,-35.2478
4.68,47.68372,-24.03259
4.69,88.95874,-10.37598
4.7,99.10583,2.441406
4.71,87.73804,13.8092
4.72,70.11414,19.14978
4.73,47.14966,21.3623
4.74,10.83374,20.52307
4.75,-35.01892,15.79285
4.76,-69.88525,11.44409
4.77,-85.37292,9.841919
4.78,-84.68628,10.0708
4.79,-68.89343,6.484985
4.8,-40.89355,2.441406
4.81,10.29968,-1.983643
4.82,66.68091,-7.400513
4.83,104.9805,-10.14709
4.84,120.4681,-15.79285
4.85,104.599,-15.79285
4.86,62.40845,-14.64844
4.87,38.90991,-15.1062
4.88,34.25598,-17.39502
4.89,59.43298,-18.69202
4.9,87.50916,-14.49585
4.91,107.6508,-4.730225
4.92,108.0322,6.713867
4.93,99.10583,12.43591
4.94,83.99963,14.26697
4.95,77.97241,15.1062
4.96,88.11951,13.8092
4.97,111.7706,11.06262
4.98,141.7542,7.476807
4.99,164.7949,-.6103516
5,195.3125,-9.384155
5.01,218.5822,-17.01355
5.02,231.4758,-23.04077
5.03,265.8844,-30.44128
5.04,302.5055,-35.3241
5.05,352.9358,-37.15515
5.06,394.6686,-38.14697
5.07,420.2271,-38.29956
5.08,422.1344,-31.96716
5.09,405.7312,-18.9209
5.1,380.0964,-1.983643
5.11,334.1675,12.51221
5.12,285.1868,19.30237
5.13,241.9281,19.07349
5.14,225.4486,14.11438
5.15,262.2223,8.239746
5.16,315.3229,6.561279
5.17,381.6223,3.585815
5.18,445.4803,7.629395E-02
5.19,489.3494,-8.544922
5.2,492.9352,-17.92908
5.21,449.7528,-26.09253
5.22,363.5406,-32.34863
5.23,261.5356,-30.13611
5.24,166.3971,-25.63477
5.25,90.17944,-22.43042
5.26,74.84436,-17.24243
5.27,137.6343,-8.926392
5.28,249.7101,-1.525879
5.29,345.2301,8.163452
5.3,377.2736,15.64026
5.31,343.5516,16.02173
5.32,262.146,16.25061
5.33,176.4679,14.72473
5.34,101.6235,12.89368
5.35,68.81714,12.35962
5.36,84.68628,10.75745
5.37,126.7242,8.621216
5.38,161.8958,3.051758
5.39,169.1437,-6.17981
5.4,159.4543,-14.26697
5.41,151.9775,-14.49585
5.42,129.4708,-14.41956
5.43,107.9559,-14.87732
5.44,87.73804,-17.24243
5.45,74.23401,-19.07349
5.46,67.21497,-20.2179
5.47,61.11145,-17.54761
5.48,71.41113,-9.689331
5.49,80.6427,-3.356934
5.5,90.78979,5.569458
5.51,93.68896,14.57214
5.52,85.83069,15.48767
5.53,74.69177,14.41956
5.54,61.34033,15.1062
5.55,43.33496,18.9209
5.56,23.26965,18.8446
5.57,8.392334,19.76013
5.58,2.89917,18.00537
5.59,.9155273,17.54761
5.6,2.288818,10.91003
5.61,6.561279,.8392334
5.62,15.94543,-9.460449
5.63,29.67834,-20.06531
5.64,46.23413,-28.45764
5.65,63.24768,-33.56934
5.66,70.19043,-36.08704
5.67,60.19592,-31.96716
5.68,38.14697,-23.57483
5.69,14.41956,-8.926392
5.7,-3.204346,5.111694
5.71,-8.621216,15.79285
5.72,-7.553101,22.58301
5.73,-8.621216,26.474
5.74,-15.48767,33.03528
5.75,-18.8446,39.90173
5.76,3.433228,44.70825
5.77,19.53125,41.5802
5.78,29.22058,31.58569
5.79,25.2533,18.69202
5.8,5.264282,4.501343
5.81,-35.09521,-10.22339
5.82,-88.50098,-23.34595
5.83,-112.1521,-34.33228
5.84,-93.99414,-41.50391
5.85,-48.90442,-44.70825
5.86,-7.247925,-39.59656
5.87,4.806519,-29.37317
5.88,-16.25061,-16.4032
5.89,-41.12244,1.525879
5.9,-50.58289,13.65662
5.91,-47.14966,20.75195
5.92,-44.93713,29.67834
5.93,-66.68091,39.29138
5.94,-121.0785,51.42212
5.95,-186.615,58.21228
5.96,-246.048,57.52563
5.97,-275.4211,48.29407
5.98,-286.8652,35.78186
5.99,-280.1514,22.35413
6,-248.0316,6.866455
6.01,-185.7758,-9.994507
6.02,-120.2393,-24.94812
6.03,-74.53918,-35.01892
6.04,-64.39209,-39.82544
6.05,-110.3973,-40.51208
6.06,-199.2798,-33.56934
6.07,-291.9006,-22.04895
6.08,-384.2926,-6.256104
6.09,-449.6002,5.111694
6.1,-483.7036,20.44678
6.11,-487.7472,32.88269
6.12,-436.1725,45.70007
6.13,-339.5844,51.42212
6.14,-182.3425,50.81177
6.15,-16.70837,44.40308
6.16,92.08679,33.56934
6.17,133.667,18.00537
6.18,99.18213,.9918213
6.19,-8.773804,-18.08167
6.2,-167.2363,-35.3241
6.21,-290.9851,-48.21777
6.22,-407.7911,-56.53381
6.23,-475.9979,-55.92346
6.24,-500.0305,-48.29407
6.25,-453.8727,-35.2478
6.26,-312.3474,-19.22607
6.27,-151.3672,-.4577637
6.28,-15.64026,17.08984
6.29,88.88245,34.17969
6.3,138.3209,46.92078
6.31,129.8523,57.60193
6.32,58.05969,61.03516
6.33,-57.83081,53.10059
6.34,-224.9908,36.84998
6.35,-343.8568,18.15796
6.36,-402.9846,-1.907349
6.37,-412.1399,-20.2179
6.38,-383.7585,-35.78186
6.39,-312.4237,-47.53113
6.4,-171.5851,-55.92346
6.41,-30.82275,-62.17957
6.42,82.24487,-61.49292
6.43,165.7867,-54.93164
6.44,200.2716,-42.57202
6.45,171.814,-27.23694
6.46,90.7135,-7.095337
6.47,-39.59656,20.29419
6.48,-180.13,41.35132
6.49,-311.8134,56.99158
6.5,-360.9467,70.26672
6.51,-344.9249,79.57458
6.52,-280.838,81.10046
6.53,-198.5168,71.10596
6.54,-87.43286,51.72729
6.55,27.61841,25.32959
6.56,114.8224,-1.754761
6.57,164.7949,-22.6593
6.58,179.5959,-34.79004
6.59,143.8904,-40.81726
6.6,77.43835,-46.38672
6.61,-23.26965,-51.80359
6.62,-152.4353,-55.54199
6.63,-244.6747,-57.52563
6.64,-271.1487,-56.61011
6.65,-237.1216,-43.64014
6.66,-177.9938,-18.23425
6.67,-129.4708,8.392334
6.68,-100.4791,27.08435
6.69,-65.46021,41.12244
6.7,-7.781982,56.53381
6.71,58.51746,69.42749
6.72,103.7598,72.09778
6.73,94.5282,52.49023
6.74,47.98889,22.35413
6.75,-16.86096,-3.738403
6.76,-70.95337,-21.97266
6.77,-105.0568,-34.79004
6.78,-129.0894,-44.02161
6.79,-145.9503,-52.49023
6.8,-149.765,-57.9834
6.81,-133.1329,-59.73816
6.82,-85.29663,-59.81445
6.83,-14.87732,-47.76001
6.84,70.5719,-23.34595
6.85,137.1002,5.79834
6.86,156.9366,28.53394
6.87,123.0621,43.48755
6.88,49.51477,54.32129
6.89,-31.35681,60.80627
6.9,-98.41919,61.64551
6.91,-119.6289,53.93982
6.92,-109.4055,34.63745
6.93,-86.13586,15.1062
6.94,-77.05688,-.9155273
6.95,-76.14136,-12.5885
6.96,-69.42749,-22.12524
6.97,-37.07886,-26.55029
6.98,17.01355,-26.474
6.99,69.42749,-28.76282
7,98.03772,-35.78186
7.01,102.3102,-35.70557
7.02,84.60999,-34.10339
7.03,45.01343,-30.13611
7.04,7.858276,-24.18518
7.05,-24.03259,-13.35144
7.06,-47.37854,-.6866455
7.07,-62.78992,11.74927
7.08,-67.97791,21.66748
7.09,-68.43567,27.84729
7.1,-54.32129,28.45764
7.11,-30.2887,25.10071
7.12,5.874634,21.59119
7.13,46.38672,15.25879
7.14,95.06226,5.874634
7.15,116.5771,-3.814697
7.16,98.57178,-11.44409
7.17,65.91797,-19.68384
7.18,63.47656,-28.9917
7.19,65.99426,-40.96985
7.2,75.68359,-46.38672
7.21,81.63452,-46.92078
7.22,94.29932,-39.82544
7.23,111.1603,-27.38953
7.24,143.4326,-10.98633
7.25,199.585,6.637573
7.26,273.3612,22.20154
7.27,308.9905,30.67017
7.28,289.6881,30.67017
7.29,234.375,29.67834
7.3,154.0375,24.79553
7.31,81.25305,18.23425
7.32,32.19604,6.103516
7.33,35.09521,-7.400513
7.34,91.55273,-19.22607
7.35,208.7402,-27.92358
7.36,368.3472,-35.85815
7.37,532.1503,-43.33496
7.38,648.9563,-44.78455
7.39,684.8907,-39.59656
7.4,627.5177,-31.66199
7.41,485.611,-18.61572
7.42,325.3937,-4.348755
7.43,171.4325,9.536743
7.44,44.40308,23.04077
7.45,6.484985,31.89087
7.46,53.25317,32.27234
7.47,152.8168,30.59387
7.48,289.6118,26.09253
7.49,401.6113,18.31055
7.5,463.7146,6.256104
7.51,478.8971,-9.002686
7.52,443.7256,-21.82007
7.53,382.7667,-31.05164
7.54,316.7725,-36.84998
7.55,246.8109,-39.97803
7.56,175.0946,-37.68921
7.57,121.7651,-35.78186
7.58,114.212,-29.67834
7.59,128.8605,-23.26965
7.6,159.6832,-14.49585
7.61,199.5087,-3.967285
7.62,220.0317,7.553101
7.63,212.7075,19.37866
7.64,186.8439,30.59387
7.65,152.7405,36.08704
7.66,125.1221,32.50122
7.67,91.78162,24.79553
7.68,71.25854,18.08167
7.69,55.54199,8.926392
7.7,58.21228,-.6103516
7.71,72.02148,-11.2915
7.72,86.44104,-20.44678
7.73,92.0105,-28.91541
7.74,95.21484,-35.3241
7.75,86.13586,-38.37585
7.76,78.27759,-37.61292
7.77,69.04602,-32.19604
7.78,58.89893,-24.71924
7.79,58.13599,-16.02173
7.8,63.70544,-3.585815
7.81,71.8689,13.04626
7.82,57.37305,25.78735
7.83,31.73828,29.67834
7.84,11.90186,29.90723
7.85,9.155273,25.48218
7.86,19.14978,20.2179
7.87,29.60205,11.74927
7.88,22.7356,5.111694
7.89,5.874634,-2.13623
7.9,-10.83374,-9.841919
7.91,-11.2915,-18.8446
7.92,-1.220703,-25.10071
7.93,20.52307,-25.78735
7.94,39.0625,-21.89636
7.95,42.8772,-16.02173
7.96,31.73828,-6.637573
7.97,15.56396,1.525879
7.98,11.82556,10.37598
7.99,13.58032,17.54761
8,21.66748,23.57483
8.01,21.66748,24.79553
8.02,11.90186,20.29419
8.03,-11.90186,10.14709
8.04,-32.95898,1.831055
8.05,-46.46301,-6.790161
8.06,-28.76282,-15.1825
8.07,-11.13892,-20.06531
8.08,5.722046,-21.59119
8.09,7.705688,-20.52307
8.1,-4.348755,-18.61572
8.11,-12.13074,-12.13074
8.12,-7.019043,-6.256104
8.13,7.476807,2.212524
8.14,17.01355,9.841919
8.15,14.03809,14.11438
8.16,-1.068115,15.41138
8.17,-25.177,15.1825
8.18,-49.43848,14.03809
8.19,-63.55286,13.35144
8.2,-63.78174,11.67297
8.21,-68.81714,9.002686
8.22,-85.60181,4.196167
8.23,-108.49,-3.128052
8.24,-112.2284,-9.460449
8.25,-88.65356,-13.65662
8.26,-48.37036,-11.59668
8.27,-12.13074,-7.781982
8.28,7.858276,-4.730225
8.29,9.384155,-3.814697
8.3,-8.087158,-.6103516
8.31,-41.80908,2.975464
8.32,-104.7516,3.204346
8.33,-183.0292,4.119873
8.34,-256.1951,2.5177
8.35,-310.5164,3.890991
8.36,-332.2601,4.119873
8.37,-325.6226,4.730225
8.38,-292.0532,9.613037
8.39,-254.2114,14.03809
8.4,-218.5822,10.83374
8.41,-184.2499,3.28064
8.42,-154.2664,-4.959106
8.43,-119.2474,-11.67297
8.44,-91.55273,-16.02173
8.45,-86.82251,-13.65662
8.46,-134.3536,-9.918213
8.47,-231.1707,-8.31604
8.48,-333.3282,-8.69751
8.49,-435.8673,-5.493164
8.5,-500.412,-3.814697
8.51,-522.3846,-2.059937
8.52,-489.5782,-.8392334
8.53,-389.6332,.1525879
8.54,-241.394,1.296997
8.55,-70.49561,2.288818
8.56,75.07324,5.645752
8.57,173.0347,10.91003
8.58,195.3125,13.65662
8.59,131.7596,12.5885
8.6,-16.78467,4.425049
8.61,-184.8602,-4.501343
8.62,-307.0068,-11.21521
8.63,-345.6116,-16.09802
8.64,-325.8514,-16.93726
8.65,-291.0614,-17.54761
8.66,-254.9744,-19.07349
8.67,-178.1464,-17.08984
8.68,-79.72717,-13.96179
8.69,20.2179,-9.841919
8.7,92.39197,-7.171631
8.71,100.9369,-2.593994
8.72,37.30774,2.975464
8.73,-96.35925,6.942749
8.74,-275.65,8.69751
8.75,-385.8948,9.460449
8.76,-419.7693,12.81738
8.77,-392.4561,13.8855
8.78,-319.3665,14.57214
8.79,-231.5521,9.613037
8.8,-127.9449,.1525879
8.81,-22.7356,-8.850098
8.82,57.83081,-11.3678
8.83,94.90967,-10.37598
8.84,80.26123,-12.05444
8.85,21.05713,-11.13892
8.86,-78.58276,-7.629395
8.87,-176.6968,-5.0354
8.88,-233.3069,-3.814697
8.89,-237.9608,-1.373291
8.9,-197.2961,3.433228
8.91,-130.0812,7.171631
8.92,-66.14685,10.0708
8.93,-29.52576,10.60486
8.94,-32.42493,8.926392
8.95,-62.78992,10.75745
8.96,-102.3102,11.2915
8.97,-120.9259,4.425049
8.98,-125.351,-7.324219
8.99,-119.8578,-21.20972
9,-99.86877,-25.48218
9.01,-60.57739,-23.49854
9.02,-15.71655,-17.77649
9.03,32.95898,-14.03809
9.04,66.68091,-4.272461
9.05,59.58557,2.441406
9.06,20.2179,3.738403
9.07,-30.97534,-.4577637
9.08,-94.07043,-1.831055
9.09,-163.0402,-2.746582
9.1,-207.901,-1.678467
9.11,-220.0317,-1.220703
9.12,-190.8875,2.059937
9.13,-133.5907,13.96179
9.14,-56.30493,25.55847
9.15,17.7002,27.23694
9.16,71.33484,16.17432
9.17,114.212,.3051758
9.18,130.7678,-13.58032
9.19,98.87695,-24.71924
9.2,34.25598,-32.04346
9.21,-42.72461,-38.90991
9.22,-107.9559,-37.07886
9.23,-162.9639,-31.43311
9.24,-193.4052,-25.10071
9.25,-186.4624,-14.72473
9.26,-144.1193,-.3814697
9.27,-84.60999,14.95361
9.28,-6.408691,28.61023
9.29,64.3158,35.78186
9.3,112.381,39.36768
9.31,145.2637,43.41125
9.32,145.7977,46.76819
9.33,106.6589,48.44666
9.34,26.16882,45.01343
9.35,-56.7627,24.33777
9.36,-114.5935,-2.746582
9.37,-128.3264,-24.87183
9.38,-111.9995,-37.00256
9.39,-80.49011,-42.49573
9.4,-21.20972,-45.01343
9.41,87.89063,-39.0625
9.42,254.1351,-34.25598
9.43,394.9738,-25.32959
